"grid_id","freg_id","nuts_id","mun_id"
1809,"150710","PT1A","1507"
1810,"150303","PT1A","1503"
1811,"150601","PT1A","1506"
1812,"150803","PT1A","1508"
1813,"150711","PT1A","1507"
1814,"151101","PT1A","1511"
1815,"150802","PT1A","1508"
1816,"150711","PT1A","1507"
1817,"150201","PT1A","1502"
1818,"150701","PT1A","1507"
1819,"151101","PT1A","1511"
1820,"150804","PT1A","1508"
1821,"151101","PT1A","1511"
1822,"150603","PT1A","1506"
1823,"150710","PT1A","1507"
1824,"151210","PT1A","1512"
1825,"150701","PT1A","1507"
1826,"150711","PT1A","1507"
1827,"150601","PT1A","1506"
1828,"150806","PT1A","1508"
1829,"150804","PT1A","1508"
1830,"151101","PT1A","1511"
1831,"150806","PT1A","1508"
1832,"150806","PT1A","1508"
1833,"150803","PT1A","1508"
1834,"150314","PT1A","1503"
1835,"150711","PT1A","1507"
1836,"151101","PT1A","1511"
1837,"150410","PT1A","1504"
1838,"150806","PT1A","1508"
1839,"151101","PT1A","1511"
1840,"150806","PT1A","1508"
1841,"150806","PT1A","1508"
1842,"151002","PT1A","1510"
1843,"151207","PT1A","1512"
1844,"150806","PT1A","1508"
1845,"150806","PT1A","1508"
1846,"150701","PT1A","1507"
1847,"151207","PT1A","1512"
1848,"150806","PT1A","1508"
1849,"150314","PT1A","1503"
1850,"150711","PT1A","1507"
1851,"151101","PT1A","1511"
1852,"150409","PT1A","1504"
1853,"150701","PT1A","1507"
1854,"151101","PT1A","1511"
1855,"150806","PT1A","1508"
1856,"151005","PT1A","1510"
1857,"150710","PT1A","1507"
1858,"150806","PT1A","1508"
1859,"151208","PT1A","1512"
1860,"150806","PT1A","1508"
1861,"151002","PT1A","1510"
1862,"150802","PT1A","1508"
1863,"150201","PT1A","1502"
1864,"150701","PT1A","1507"
1865,"151207","PT1A","1512"
1866,"151101","PT1A","1511"
1867,"150802","PT1A","1508"
1868,"150711","PT1A","1507"
1869,"150201","PT1A","1502"
1870,"151101","PT1A","1511"
1871,"151103","PT1A","1511"
1872,"150806","PT1A","1508"
1873,"151101","PT1A","1511"
1874,"150803","PT1A","1508"
1875,"150709","PT1A","1507"
1876,"150711","PT1A","1507"
1877,"150806","PT1A","1508"
1878,"150201","PT1A","1502"
1879,"150701","PT1A","1507"
1880,"150603","PT1A","1506"
1881,"151006","PT1A","1510"
1882,"150806","PT1A","1508"
1883,"151101","PT1A","1511"
1884,"150806","PT1A","1508"
1885,"150710","PT1A","1507"
1886,"150709","PT1A","1507"
1887,"150407","PT1A","1504"
1888,"150701","PT1A","1507"
1889,"150806","PT1A","1508"
1890,"151210","PT1A","1512"
1891,"150806","PT1A","1508"
1892,"150701","PT1A","1507"
1893,"151209","PT1A","1512"
1894,"150314","PT1A","1503"
1895,"150711","PT1A","1507"
1896,"150802","PT1A","1508"
1897,"150710","PT1A","1507"
1898,"151209","PT1A","1512"
1899,"150701","PT1A","1507"
1900,"150806","PT1A","1508"
1901,"151208","PT1A","1512"
1902,"151101","PT1A","1511"
1903,"150806","PT1A","1508"
1904,"150806","PT1A","1508"
1905,"150701","PT1A","1507"
1906,"151209","PT1A","1512"
1907,"150313","PT1A","1503"
1908,"150806","PT1A","1508"
1909,"150802","PT1A","1508"
1910,"150409","PT1A","1504"
1911,"151205","PT1A","1512"
1912,"150701","PT1A","1507"
1913,"150701","PT1A","1507"
1914,"150806","PT1A","1508"
1915,"151101","PT1A","1511"
1916,"151101","PT1A","1511"
1917,"150201","PT1A","1502"
1918,"150806","PT1A","1508"
1919,"151208","PT1A","1512"
1920,"150806","PT1A","1508"
1921,"151208","PT1A","1512"
1922,"151006","PT1A","1510"
1923,"151208","PT1A","1512"
1924,"151101","PT1A","1511"
1925,"150802","PT1A","1508"
1926,"151205","PT1A","1512"
1927,"151101","PT1A","1511"
1928,"150701","PT1A","1507"
1929,"151103","PT1A","1511"
1930,"150303","PT1A","1503"
1931,"150202","PT1A","1502"
1932,"150806","PT1A","1508"
1933,"151002","PT1A","1510"
1934,"150201","PT1A","1502"
1935,"150701","PT1A","1507"
1936,"150701","PT1A","1507"
1937,"151101","PT1A","1511"
1938,"150802","PT1A","1508"
1939,"150711","PT1A","1507"
1940,"150201","PT1A","1502"
1941,"150704","PT1A","1507"
1942,"150806","PT1A","1508"
1943,"150804","PT1A","1508"
1944,"150201","PT1A","1502"
1945,"151210","PT1A","1512"
1946,"150303","PT1A","1503"
1947,"150803","PT1A","1508"
1948,"150201","PT1A","1502"
1949,"150701","PT1A","1507"
1950,"150701","PT1A","1507"
1951,"151210","PT1A","1512"
1952,"151209","PT1A","1512"
1953,"150201","PT1A","1502"
1954,"150701","PT1A","1507"
1955,"150608","PT1A","1506"
1956,"151101","PT1A","1511"
1957,"150804","PT1A","1508"
1958,"150802","PT1A","1508"
1959,"150806","PT1A","1508"
1960,"151101","PT1A","1511"
1961,"150203","PT1A","1502"
1962,"151209","PT1A","1512"
1963,"150701","PT1A","1507"
1964,"150711","PT1A","1507"
1965,"150601","PT1A","1506"
1966,"150803","PT1A","1508"
1967,"150806","PT1A","1508"
1968,"151209","PT1A","1512"
1969,"150802","PT1A","1508"
1970,"150806","PT1A","1508"
1971,"151209","PT1A","1512"
1972,"150803","PT1A","1508"
1973,"150806","PT1A","1508"
1974,"150701","PT1A","1507"
1975,"151005","PT1A","1510"
1976,"150806","PT1A","1508"
1977,"151101","PT1A","1511"
1978,"151101","PT1A","1511"
1979,"150806","PT1A","1508"
1980,"151002","PT1A","1510"
1981,"151207","PT1A","1512"
1982,"150806","PT1A","1508"
1983,"150806","PT1A","1508"
1984,"150701","PT1A","1507"
1985,"151207","PT1A","1512"
1986,"151101","PT1A","1511"
1987,"150314","PT1A","1503"
1988,"150701","PT1A","1507"
1989,"151208","PT1A","1512"
1990,"150701","PT1A","1507"
1991,"150312","PT1A","1503"
1992,"150806","PT1A","1508"
1993,"151101","PT1A","1511"
1994,"151002","PT1A","1510"
1995,"150710","PT1A","1507"
1996,"151208","PT1A","1512"
1997,"151208","PT1A","1512"
1998,"150806","PT1A","1508"
1999,"151005","PT1A","1510"
2000,"150802","PT1A","1508"
2001,"150201","PT1A","1502"
2002,"150806","PT1A","1508"
2003,"150806","PT1A","1508"
2004,"150711","PT1A","1507"
2005,"150201","PT1A","1502"
2006,"150603","PT1A","1506"
2007,"151101","PT1A","1511"
2008,"150701","PT1A","1507"
2009,"151103","PT1A","1511"
2010,"151101","PT1A","1511"
2011,"150201","PT1A","1502"
2012,"150803","PT1A","1508"
2013,"151208","PT1A","1512"
2014,"150411","PT1A","1504"
2015,"150803","PT1A","1508"
2016,"150201","PT1A","1502"
2017,"150701","PT1A","1507"
2018,"151210","PT1A","1512"
2019,"150711","PT1A","1507"
2020,"150201","PT1A","1502"
2021,"150603","PT1A","1506"
2022,"150806","PT1A","1508"
2023,"150201","PT1A","1502"
2024,"150803","PT1A","1508"
2025,"150201","PT1A","1502"
2026,"151209","PT1A","1512"
2027,"150806","PT1A","1508"
2028,"150409","PT1A","1504"
2029,"150709","PT1A","1507"
2030,"150701","PT1A","1507"
2031,"150806","PT1A","1508"
2032,"151209","PT1A","1512"
2033,"150804","PT1A","1508"
2034,"150806","PT1A","1508"
2035,"150806","PT1A","1508"
2036,"150701","PT1A","1507"
2037,"151209","PT1A","1512"
2038,"151005","PT1A","1510"
2039,"150711","PT1A","1507"
2040,"150802","PT1A","1508"
2041,"151101","PT1A","1511"
2042,"151209","PT1A","1512"
2043,"151101","PT1A","1511"
2044,"150806","PT1A","1508"
2045,"151208","PT1A","1512"
2046,"150806","PT1A","1508"
2047,"150701","PT1A","1507"
2048,"151207","PT1A","1512"
2049,"151209","PT1A","1512"
2050,"150314","PT1A","1503"
2051,"150806","PT1A","1508"
2052,"150409","PT1A","1504"
2053,"150701","PT1A","1507"
2054,"150312","PT1A","1503"
2055,"150806","PT1A","1508"
2056,"151101","PT1A","1511"
2057,"151101","PT1A","1511"
2058,"150710","PT1A","1507"
2059,"150803","PT1A","1508"
2060,"151208","PT1A","1512"
2061,"150806","PT1A","1508"
2062,"151207","PT1A","1512"
2063,"150701","PT1A","1507"
2064,"151101","PT1A","1511"
2065,"150806","PT1A","1508"
2066,"150711","PT1A","1507"
2067,"150410","PT1A","1504"
2068,"151210","PT1A","1512"
2069,"151103","PT1A","1511"
2070,"150804","PT1A","1508"
2071,NA,NA,NA
2072,"150806","PT1A","1508"
2073,"151002","PT1A","1510"
2074,"150201","PT1A","1502"
2075,"150701","PT1A","1507"
2076,"151101","PT1A","1511"
2077,"150802","PT1A","1508"
2078,"150711","PT1A","1507"
2079,"150603","PT1A","1506"
2080,"151006","PT1A","1510"
2081,"150804","PT1A","1508"
2082,"150201","PT1A","1502"
2083,"150201","PT1A","1502"
2084,"151208","PT1A","1512"
2085,"150313","PT1A","1503"
2086,"150411","PT1A","1504"
2087,"150803","PT1A","1508"
2088,"150701","PT1A","1507"
2089,"151210","PT1A","1512"
2090,"151209","PT1A","1512"
2091,"150201","PT1A","1502"
2092,"150701","PT1A","1507"
2093,"151209","PT1A","1512"
2094,"150804","PT1A","1508"
2095,"150201","PT1A","1502"
2096,"150201","PT1A","1502"
2097,"151209","PT1A","1512"
2098,"150701","PT1A","1507"
2099,"150806","PT1A","1508"
2100,"150411","PT1A","1504"
2101,"150802","PT1A","1508"
2102,"151209","PT1A","1512"
2103,"150806","PT1A","1508"
2104,"150806","PT1A","1508"
2105,"150701","PT1A","1507"
2106,"150803","PT1A","1508"
2107,"151005","PT1A","1510"
2108,"150806","PT1A","1508"
2109,"150701","PT1A","1507"
2110,"150607","PT1A","1506"
2111,"150701","PT1A","1507"
2112,"150315","PT1A","1503"
2113,"150806","PT1A","1508"
2114,"151101","PT1A","1511"
2115,"150806","PT1A","1508"
2116,"150710","PT1A","1507"
2117,"150806","PT1A","1508"
2118,"151205","PT1A","1512"
2119,"151009","PT1A","1510"
2120,"150806","PT1A","1508"
2121,"150701","PT1A","1507"
2122,"151208","PT1A","1512"
2123,"151101","PT1A","1511"
2124,"150806","PT1A","1508"
2125,"150806","PT1A","1508"
2126,"151210","PT1A","1512"
2127,"151006","PT1A","1510"
2128,"150312","PT1A","1503"
2129,"150806","PT1A","1508"
2130,"151002","PT1A","1510"
2131,"150803","PT1A","1508"
2132,"151208","PT1A","1512"
2133,"150711","PT1A","1507"
2134,"151010","PT1A","1510"
2135,"150802","PT1A","1508"
2136,"150201","PT1A","1502"
2137,"151207","PT1A","1512"
2138,"151101","PT1A","1511"
2139,"150806","PT1A","1508"
2140,"150711","PT1A","1507"
2141,"150201","PT1A","1502"
2142,"150608","PT1A","1506"
2143,"151006","PT1A","1510"
2144,"151101","PT1A","1511"
2145,"150201","PT1A","1502"
2146,"150804","PT1A","1508"
2147,"150201","PT1A","1502"
2148,"151208","PT1A","1512"
2149,"150411","PT1A","1504"
2150,"150803","PT1A","1508"
2151,"150701","PT1A","1507"
2152,"150701","PT1A","1507"
2153,"151209","PT1A","1512"
2154,"150201","PT1A","1502"
2155,"150608","PT1A","1506"
2156,"150802","PT1A","1508"
2157,"151101","PT1A","1511"
2158,"150201","PT1A","1502"
2159,"150201","PT1A","1502"
2160,"151210","PT1A","1512"
2161,"150806","PT1A","1508"
2162,"150409","PT1A","1504"
2163,"150201","PT1A","1502"
2164,"150806","PT1A","1508"
2165,"150804","PT1A","1508"
2166,"150806","PT1A","1508"
2167,"150806","PT1A","1508"
2168,"151209","PT1A","1512"
2169,"151005","PT1A","1510"
2170,"150711","PT1A","1507"
2171,"150803","PT1A","1508"
2172,"150701","PT1A","1507"
2173,"151209","PT1A","1512"
2174,"150701","PT1A","1507"
2175,"150806","PT1A","1508"
2176,"151101","PT1A","1511"
2177,"151101","PT1A","1511"
2178,"150806","PT1A","1508"
2179,"151208","PT1A","1512"
2180,"151205","PT1A","1512"
2181,"150806","PT1A","1508"
2182,"150201","PT1A","1502"
2183,"150701","PT1A","1507"
2184,"151207","PT1A","1512"
2185,"150314","PT1A","1503"
2186,"150806","PT1A","1508"
2187,"150601","PT1A","1506"
2188,"150806","PT1A","1508"
2189,"151101","PT1A","1511"
2190,"150314","PT1A","1503"
2191,"150710","PT1A","1507"
2192,"150803","PT1A","1508"
2193,"151208","PT1A","1512"
2194,"150806","PT1A","1508"
2195,"151008","PT1A","1510"
2196,"150802","PT1A","1508"
2197,"151207","PT1A","1512"
2198,"151101","PT1A","1511"
2199,"150806","PT1A","1508"
2200,"150711","PT1A","1507"
2201,"150701","PT1A","1507"
2202,"151103","PT1A","1511"
2203,"151101","PT1A","1511"
2204,"150804","PT1A","1508"
2205,"150201","PT1A","1502"
2206,"150701","PT1A","1507"
2207,"151101","PT1A","1511"
2208,"150711","PT1A","1507"
2209,"150603","PT1A","1506"
2210,"150201","PT1A","1502"
2211,"151101","PT1A","1511"
2212,"150603","PT1A","1506"
2213,"150201","PT1A","1502"
2214,"150710","PT1A","1507"
2215,"151210","PT1A","1512"
2216,"150313","PT1A","1503"
2217,"150803","PT1A","1508"
2218,"150711","PT1A","1507"
2219,"150701","PT1A","1507"
2220,"151210","PT1A","1512"
2221,"151101","PT1A","1511"
2222,"150806","PT1A","1508"
2223,"150601","PT1A","1506"
2224,"151209","PT1A","1512"
2225,"150804","PT1A","1508"
2226,"150314","PT1A","1503"
2227,"150802","PT1A","1508"
2228,"150201","PT1A","1502"
2229,"151210","PT1A","1512"
2230,"150701","PT1A","1507"
2231,"150806","PT1A","1508"
2232,"150411","PT1A","1504"
2233,"150802","PT1A","1508"
2234,"151101","PT1A","1511"
2235,"150806","PT1A","1508"
2236,"150701","PT1A","1507"
2237,"150804","PT1A","1508"
2238,"150802","PT1A","1508"
2239,"150806","PT1A","1508"
2240,"150410","PT1A","1504"
2241,"150806","PT1A","1508"
2242,"150701","PT1A","1507"
2243,"151005","PT1A","1510"
2244,"150806","PT1A","1508"
2245,"151101","PT1A","1511"
2246,"151101","PT1A","1511"
2247,"150806","PT1A","1508"
2248,"151208","PT1A","1512"
2249,"151008","PT1A","1510"
2250,"151205","PT1A","1512"
2251,"150806","PT1A","1508"
2252,"150701","PT1A","1507"
2253,"151208","PT1A","1512"
2254,"151101","PT1A","1511"
2255,"151210","PT1A","1512"
2256,"151006","PT1A","1510"
2257,"150806","PT1A","1508"
2258,"151101","PT1A","1511"
2259,"151101","PT1A","1511"
2260,"150711","PT1A","1507"
2261,"151002","PT1A","1510"
2262,"151205","PT1A","1512"
2263,"150201","PT1A","1502"
2264,"150701","PT1A","1507"
2265,"151207","PT1A","1512"
2266,"150806","PT1A","1508"
2267,"150711","PT1A","1507"
2268,"150201","PT1A","1502"
2269,"150701","PT1A","1507"
2270,"150704","PT1A","1507"
2271,"151006","PT1A","1510"
2272,"150806","PT1A","1508"
2273,"150804","PT1A","1508"
2274,"150710","PT1A","1507"
2275,"150201","PT1A","1502"
2276,"151208","PT1A","1512"
2277,"150313","PT1A","1503"
2278,"150407","PT1A","1504"
2279,"150803","PT1A","1508"
2280,"150701","PT1A","1507"
2281,"150701","PT1A","1507"
2282,"151210","PT1A","1512"
2283,"151209","PT1A","1512"
2284,"150711","PT1A","1507"
2285,"150201","PT1A","1502"
2286,"150701","PT1A","1507"
2287,"150608","PT1A","1506"
2288,"151209","PT1A","1512"
2289,"151209","PT1A","1512"
2290,"150802","PT1A","1508"
2291,"150804","PT1A","1508"
2292,"150203","PT1A","1502"
2293,"151210","PT1A","1512"
2294,"150701","PT1A","1507"
2295,"150607","PT1A","1506"
2296,"150709","PT1A","1507"
2297,"150806","PT1A","1508"
2298,"151101","PT1A","1511"
2299,"150802","PT1A","1508"
2300,"150806","PT1A","1508"
2301,"150806","PT1A","1508"
2302,"151209","PT1A","1512"
2303,"150314","PT1A","1503"
2304,"150711","PT1A","1507"
2305,"150803","PT1A","1508"
2306,"150701","PT1A","1507"
2307,"151101","PT1A","1511"
2308,"151101","PT1A","1511"
2309,"150806","PT1A","1508"
2310,"151208","PT1A","1512"
2311,"150806","PT1A","1508"
2312,"151008","PT1A","1510"
2313,"150806","PT1A","1508"
2314,"150701","PT1A","1507"
2315,"150806","PT1A","1508"
2316,"150802","PT1A","1508"
2317,"150303","PT1A","1503"
2318,"150711","PT1A","1507"
2319,"151101","PT1A","1511"
2320,"150607","PT1A","1506"
2321,"151101","PT1A","1511"
2322,"150701","PT1A","1507"
2323,"150806","PT1A","1508"
2324,"150314","PT1A","1503"
2325,"150710","PT1A","1507"
2326,"150806","PT1A","1508"
2327,"151208","PT1A","1512"
2328,"150806","PT1A","1508"
2329,"150802","PT1A","1508"
2330,"150201","PT1A","1502"
2331,"150701","PT1A","1507"
2332,"151101","PT1A","1511"
2333,"150802","PT1A","1508"
2334,"150711","PT1A","1507"
2335,"150201","PT1A","1502"
2336,"150701","PT1A","1507"
2337,"151103","PT1A","1511"
2338,"150303","PT1A","1503"
2339,"151101","PT1A","1511"
2340,"150803","PT1A","1508"
2341,"150803","PT1A","1508"
2342,"150201","PT1A","1502"
2343,"150701","PT1A","1507"
2344,"150806","PT1A","1508"
2345,"150711","PT1A","1507"
2346,"150603","PT1A","1506"
2347,"151103","PT1A","1511"
2348,"150806","PT1A","1508"
2349,"151101","PT1A","1511"
2350,"150603","PT1A","1506"
2351,"150806","PT1A","1508"
2352,"150710","PT1A","1507"
2353,"150709","PT1A","1507"
2354,"150804","PT1A","1508"
2355,"150711","PT1A","1507"
2356,"150806","PT1A","1508"
2357,"151210","PT1A","1512"
2358,"151101","PT1A","1511"
2359,"150806","PT1A","1508"
2360,"150701","PT1A","1507"
2361,"151209","PT1A","1512"
2362,"150314","PT1A","1503"
2363,"150710","PT1A","1507"
2364,"151210","PT1A","1512"
2365,"150701","PT1A","1507"
2366,"151208","PT1A","1512"
2367,"151101","PT1A","1511"
2368,"150806","PT1A","1508"
2369,"150711","PT1A","1507"
2370,"150701","PT1A","1507"
2371,"150802","PT1A","1508"
2372,"150314","PT1A","1503"
2373,"150711","PT1A","1507"
2374,"150806","PT1A","1508"
2375,"150409","PT1A","1504"
2376,"151208","PT1A","1512"
2377,"150701","PT1A","1507"
2378,"150806","PT1A","1508"
2379,"151101","PT1A","1511"
2380,"150806","PT1A","1508"
2381,"150710","PT1A","1507"
2382,"150806","PT1A","1508"
2383,"151208","PT1A","1512"
2384,"151002","PT1A","1510"
2385,"150701","PT1A","1507"
2386,"151208","PT1A","1512"
2387,"151101","PT1A","1511"
2388,"150806","PT1A","1508"
2389,"151205","PT1A","1512"
2390,"151101","PT1A","1511"
2391,"150701","PT1A","1507"
2392,"151103","PT1A","1511"
2393,"150806","PT1A","1508"
2394,"150314","PT1A","1503"
2395,"150201","PT1A","1502"
2396,"150806","PT1A","1508"
2397,"151210","PT1A","1512"
2398,"151002","PT1A","1510"
2399,"150201","PT1A","1502"
2400,"150701","PT1A","1507"
2401,"151101","PT1A","1511"
2402,"151101","PT1A","1511"
2403,"150802","PT1A","1508"
2404,"150711","PT1A","1507"
2405,"150201","PT1A","1502"
2406,"150701","PT1A","1507"
2407,"150704","PT1A","1507"
2408,"151006","PT1A","1510"
2409,"150806","PT1A","1508"
2410,"151102","PT1A","1511"
2411,"150802","PT1A","1508"
2412,"151209","PT1A","1512"
2413,"151208","PT1A","1512"
2414,"150313","PT1A","1503"
2415,"150407","PT1A","1504"
2416,"150803","PT1A","1508"
2417,"150701","PT1A","1507"
2418,"150701","PT1A","1507"
2419,"151209","PT1A","1512"
2420,"150201","PT1A","1502"
2421,"150701","PT1A","1507"
2422,"150608","PT1A","1506"
2423,"151209","PT1A","1512"
2424,"150804","PT1A","1508"
2425,"150802","PT1A","1508"
2426,"150806","PT1A","1508"
2427,"150203","PT1A","1502"
2428,"151209","PT1A","1512"
2429,"150701","PT1A","1507"
2430,"150313","PT1A","1503"
2431,"150711","PT1A","1507"
2432,"150607","PT1A","1506"
2433,"150803","PT1A","1508"
2434,"150806","PT1A","1508"
2435,"150802","PT1A","1508"
2436,"150806","PT1A","1508"
2437,"150806","PT1A","1508"
2438,"151209","PT1A","1512"
2439,"150303","PT1A","1503"
2440,"150806","PT1A","1508"
2441,"150803","PT1A","1508"
2442,"150409","PT1A","1504"
2443,"150701","PT1A","1507"
2444,"150315","PT1A","1503"
2445,"150806","PT1A","1508"
2446,"151101","PT1A","1511"
2447,"151101","PT1A","1511"
2448,"150806","PT1A","1508"
2449,"150806","PT1A","1508"
2450,"151008","PT1A","1510"
2451,"151207","PT1A","1512"
2452,"150806","PT1A","1508"
2453,"150806","PT1A","1508"
2454,"150701","PT1A","1507"
2455,"150806","PT1A","1508"
2456,"151101","PT1A","1511"
2457,"150303","PT1A","1503"
2458,"150806","PT1A","1508"
2459,"150802","PT1A","1508"
2460,"151101","PT1A","1511"
2461,"150701","PT1A","1507"
2462,"150806","PT1A","1508"
2463,"151101","PT1A","1511"
2464,"151002","PT1A","1510"
2465,"150710","PT1A","1507"
2466,"150806","PT1A","1508"
2467,"151208","PT1A","1512"
2468,"150806","PT1A","1508"
2469,"151002","PT1A","1510"
2470,"150802","PT1A","1508"
2471,"150201","PT1A","1502"
2472,"151207","PT1A","1512"
2473,"151101","PT1A","1511"
2474,"150806","PT1A","1508"
2475,"150711","PT1A","1507"
2476,"150201","PT1A","1502"
2477,"150701","PT1A","1507"
2478,"151103","PT1A","1511"
2479,"150303","PT1A","1503"
2480,"151101","PT1A","1511"
2481,"150803","PT1A","1508"
2482,"151208","PT1A","1512"
2483,"150407","PT1A","1504"
2484,"150701","PT1A","1507"
2485,"150802","PT1A","1508"
2486,"150701","PT1A","1507"
2487,"150201","PT1A","1502"
2488,"150603","PT1A","1506"
2489,"150806","PT1A","1508"
2490,"151101","PT1A","1511"
2491,"150603","PT1A","1506"
2492,"150201","PT1A","1502"
2493,"150709","PT1A","1507"
2494,"150806","PT1A","1508"
2495,"150709","PT1A","1507"
2496,"150701","PT1A","1507"
2497,"151209","PT1A","1512"
2498,"150804","PT1A","1508"
2499,"150806","PT1A","1508"
2500,"150806","PT1A","1508"
2501,"150701","PT1A","1507"
2502,"151101","PT1A","1511"
2503,"151209","PT1A","1512"
2504,"151005","PT1A","1510"
2505,"150711","PT1A","1507"
2506,"150802","PT1A","1508"
2507,"151101","PT1A","1511"
2508,"150710","PT1A","1507"
2509,"151209","PT1A","1512"
2510,"150701","PT1A","1507"
2511,"150312","PT1A","1503"
2512,"150806","PT1A","1508"
2513,"151208","PT1A","1512"
2514,"150806","PT1A","1508"
2515,"150701","PT1A","1507"
2516,"151207","PT1A","1512"
2517,"151209","PT1A","1512"
2518,"150806","PT1A","1508"
2519,"150409","PT1A","1504"
2520,"150701","PT1A","1507"
2521,"150806","PT1A","1508"
2522,"151101","PT1A","1511"
2523,"151101","PT1A","1511"
2524,"150806","PT1A","1508"
2525,"151208","PT1A","1512"
2526,"151205","PT1A","1512"
2527,"151002","PT1A","1510"
2528,"150701","PT1A","1507"
2529,"151208","PT1A","1512"
2530,"151101","PT1A","1511"
2531,"151205","PT1A","1512"
2532,"151006","PT1A","1510"
2533,"150201","PT1A","1502"
2534,"150806","PT1A","1508"
2535,"151002","PT1A","1510"
2536,"150701","PT1A","1507"
2537,"150802","PT1A","1508"
2538,"150711","PT1A","1507"
2539,"150201","PT1A","1502"
2540,"150603","PT1A","1506"
2541,"151006","PT1A","1510"
2542,"150802","PT1A","1508"
2543,"150201","PT1A","1502"
2544,"150201","PT1A","1502"
2545,"151209","PT1A","1512"
2546,"151208","PT1A","1512"
2547,"150313","PT1A","1503"
2548,"150411","PT1A","1504"
2549,"150803","PT1A","1508"
2550,"150701","PT1A","1507"
2551,"150701","PT1A","1507"
2552,"151210","PT1A","1512"
2553,"151209","PT1A","1512"
2554,"150201","PT1A","1502"
2555,"150701","PT1A","1507"
2556,"150608","PT1A","1506"
2557,"151209","PT1A","1512"
2558,"150804","PT1A","1508"
2559,"150802","PT1A","1508"
2560,"150806","PT1A","1508"
2561,"150201","PT1A","1502"
2562,"151209","PT1A","1512"
2563,"150701","PT1A","1507"
2564,"151009","PT1A","1510"
2565,"150704","PT1A","1507"
2566,"150802","PT1A","1508"
2567,"151209","PT1A","1512"
2568,"150806","PT1A","1508"
2569,"150806","PT1A","1508"
2570,"151209","PT1A","1512"
2571,"151005","PT1A","1510"
2572,"150806","PT1A","1508"
2573,"150803","PT1A","1508"
2574,"150701","PT1A","1507"
2575,"150315","PT1A","1503"
2576,"151101","PT1A","1511"
2577,"151101","PT1A","1511"
2578,"150710","PT1A","1507"
2579,"150806","PT1A","1508"
2580,"150806","PT1A","1508"
2581,"151009","PT1A","1510"
2582,"150806","PT1A","1508"
2583,"150701","PT1A","1507"
2584,"151208","PT1A","1512"
2585,"151101","PT1A","1511"
2586,"150806","PT1A","1508"
2587,"150711","PT1A","1507"
2588,"150701","PT1A","1507"
2589,"151210","PT1A","1512"
2590,"150315","PT1A","1503"
2591,"150806","PT1A","1508"
2592,"151101","PT1A","1511"
2593,"151002","PT1A","1510"
2594,"150803","PT1A","1508"
2595,"151208","PT1A","1512"
2596,"150711","PT1A","1507"
2597,"150802","PT1A","1508"
2598,"150201","PT1A","1502"
2599,"150711","PT1A","1507"
2600,"151101","PT1A","1511"
2601,"150806","PT1A","1508"
2602,"150711","PT1A","1507"
2603,"150201","PT1A","1502"
2604,"150603","PT1A","1506"
2605,"150701","PT1A","1507"
2606,"151103","PT1A","1511"
2607,"151101","PT1A","1511"
2608,"150804","PT1A","1508"
2609,"151208","PT1A","1512"
2610,"150407","PT1A","1504"
2611,"150803","PT1A","1508"
2612,"150701","PT1A","1507"
2613,"150701","PT1A","1507"
2614,"150806","PT1A","1508"
2615,"150802","PT1A","1508"
2616,"151209","PT1A","1512"
2617,"150701","PT1A","1507"
2618,"150608","PT1A","1506"
2619,"150802","PT1A","1508"
2620,"151101","PT1A","1511"
2621,"150201","PT1A","1502"
2622,"150603","PT1A","1506"
2623,"150709","PT1A","1507"
2624,"150806","PT1A","1508"
2625,"150411","PT1A","1504"
2626,"150201","PT1A","1502"
2627,"150806","PT1A","1508"
2628,"151209","PT1A","1512"
2629,"150804","PT1A","1508"
2630,"150806","PT1A","1508"
2631,"150806","PT1A","1508"
2632,"150802","PT1A","1508"
2633,"151005","PT1A","1510"
2634,"150701","PT1A","1507"
2635,"151209","PT1A","1512"
2636,"150701","PT1A","1507"
2637,"150806","PT1A","1508"
2638,"151101","PT1A","1511"
2639,"151101","PT1A","1511"
2640,"151208","PT1A","1512"
2641,"151207","PT1A","1512"
2642,"150806","PT1A","1508"
2643,"150806","PT1A","1508"
2644,"150701","PT1A","1507"
2645,"151207","PT1A","1512"
2646,"150314","PT1A","1503"
2647,"150806","PT1A","1508"
2648,"150701","PT1A","1507"
2649,"150607","PT1A","1506"
2650,"150806","PT1A","1508"
2651,"151101","PT1A","1511"
2652,"150803","PT1A","1508"
2653,"150608","PT1A","1506"
2654,"150806","PT1A","1508"
2655,"151008","PT1A","1510"
2656,"151205","PT1A","1512"
2657,"150701","PT1A","1507"
2658,"151207","PT1A","1512"
2659,"151101","PT1A","1511"
2660,"150806","PT1A","1508"
2661,"150711","PT1A","1507"
2662,"150701","PT1A","1507"
2663,"151103","PT1A","1511"
2664,"150804","PT1A","1508"
2665,"150710","PT1A","1507"
2666,"150201","PT1A","1502"
2667,"150701","PT1A","1507"
2668,"150806","PT1A","1508"
2669,"151101","PT1A","1511"
2670,"150701","PT1A","1507"
2671,"150601","PT1A","1506"
2672,"150201","PT1A","1502"
2673,"151008","PT1A","1510"
2674,"151101","PT1A","1511"
2675,"150804","PT1A","1508"
2676,"150201","PT1A","1502"
2677,"151210","PT1A","1512"
2678,"151208","PT1A","1512"
2679,"150313","PT1A","1503"
2680,"150411","PT1A","1504"
2681,"150803","PT1A","1508"
